Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TP","Crops and livestock products","351","China","5622","Import Value","1058","Meat, chicken","2017","2017","1000 US$","2535975","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","351","China","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","690871","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","351","China","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","1285267","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","44","Colombia","5610","Import Quantity","1058","Meat, chicken","2017","2017","tonnes","54123","","Official data"
"TP","Crops and livestock products","44","Colombia","5622","Import Value","1058","Meat, chicken","2017","2017","1000 US$","56779","","Official data"
"TP","Crops and livestock products","44","Colombia","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","2235","","Official data"
"TP","Crops and livestock products","44","Colombia","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","2460","","Official data"
"TP","Crops and livestock products","45","Comoros","5610","Import Quantity","1058","Meat, chicken","2017","2017","tonnes","13661","R","Estimated data using trading partners database"
"TP","Crops and livestock products","45","Comoros","5622","Import Value","1058","Meat, chicken","2017","2017","1000 US$","16081","R","Estimated data using trading partners database"
"TP","Crops and livestock products","45","Comoros","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","45","Comoros","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","46","Congo","5610","Import Quantity","1058","Meat, chicken","2017","2017","tonnes","94170","","Official data"
"TP","Crops and livestock products","46","Congo","5622","Import Value","1058","Meat, chicken","2017","2017","1000 US$","107482","","Official data"
"TP","Crops and livestock products","46","Congo","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","121","","Official data"
"TP","Crops and livestock products","46","Congo","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","35","","Official data"
"TP","Crops and livestock products","47","Cook Islands","5610","Import Quantity","1058","Meat, chicken","2017","2017","tonnes","1506","R","Estimated data using trading partners database"
"TP","Crops and livestock products","47","Cook Islands","5622","Import Value","1058","Meat, chicken","2017","2017","1000 US$","2378","R","Estimated data using trading partners database"
"TP","Crops and livestock products","48","Costa Rica","5610","Import Quantity","1058","Meat, chicken","2017","2017","tonnes","12189","","Official data"
"TP","Crops and livestock products","48","Costa Rica","5622","Import Value","1058","Meat, chicken","2017","2017","1000 US$","19579","","Official data"
"TP","Crops and livestock products","48","Costa Rica","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","597","","Official data"
"TP","Crops and livestock products","48","Costa Rica","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","1123","","Official data"
"TP","Crops and livestock products","107","Côte d'Ivoire","5610","Import Quantity","1058","Meat, chicken","2017","2017","tonnes","183","","Official data"
"TP","Crops and livestock products","107","Côte d'Ivoire","5622","Import Value","1058","Meat, chicken","2017","2017","1000 US$","325","","Official data"
"TP","Crops and livestock products","107","Côte d'Ivoire","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","16","","Official data"
"TP","Crops and livestock products","107","Côte d'Ivoire","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","72","","Official data"
"TP","Crops and livestock products","98","Croatia","5610","Import Quantity","1058","Meat, chicken","2017","2017","tonnes","13307","","Official data"
"TP","Crops and livestock products","98","Croatia","5622","Import Value","1058","Meat, chicken","2017","2017","1000 US$","32834","","Official data"
"TP","Crops and livestock products","98","Croatia","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","6293","","Official data"
"TP","Crops and livestock products","98","Croatia","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","12221","","Official data"
"TP","Crops and livestock products","49","Cuba","5610","Import Quantity","1058","Meat, chicken","2017","2017","tonnes","307421","","Official data"
"TP","Crops and livestock products","49","Cuba","5622","Import Value","1058","Meat, chicken","2017","2017","1000 US$","291805","","Official data"
"TP","Crops and livestock products","50","Cyprus","5610","Import Quantity","1058","Meat, chicken","2017","2017","tonnes","9641","","Official data"
"TP","Crops and livestock products","50","Cyprus","5622","Import Value","1058","Meat, chicken","2017","2017","1000 US$","24238","","Official data"
"TP","Crops and livestock products","50","Cyprus","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","813","","Official data"
"TP","Crops and livestock products","50","Cyprus","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","540","","Official data"
"TP","Crops and livestock products","167","Czechia","5610","Import Quantity","1058","Meat, chicken","2017","2017","tonnes","81880","","Official data"
"TP","Crops and livestock products","167","Czechia","5622","Import Value","1058","Meat, chicken","2017","2017","1000 US$","176925","","Official data"
"TP","Crops and livestock products","167","Czechia","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","18453","","Official data"
"TP","Crops and livestock products","167","Czechia","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","46306","","Official data"
"TP","Crops and livestock products","116","Democratic People's Republic of Korea","5610","Import Quantity","1058","Meat, chicken","2017","2017","tonnes","24","*","Unofficial figure"
