Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QL","Livestock Primary","29","Burundi","5510","Production","1058","Meat, chicken","2017","2017","tonnes","6300","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","35","Cabo Verde","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","540","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","35","Cabo Verde","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","18313","Fc","Calculated data"
"QL","Livestock Primary","35","Cabo Verde","5510","Production","1058","Meat, chicken","2017","2017","tonnes","988","","Official data"
"QL","Livestock Primary","115","Cambodia","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","17550","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","115","Cambodia","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","10000","Fc","Calculated data"
"QL","Livestock Primary","115","Cambodia","5510","Production","1058","Meat, chicken","2017","2017","tonnes","17550","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","32","Cameroon","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","95589","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","32","Cameroon","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","8000","Fc","Calculated data"
"QL","Livestock Primary","32","Cameroon","5510","Production","1058","Meat, chicken","2017","2017","tonnes","76471","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","33","Canada","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","738209","","Official data"
"QL","Livestock Primary","33","Canada","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","16760","Fc","Calculated data"
"QL","Livestock Primary","33","Canada","5510","Production","1058","Meat, chicken","2017","2017","tonnes","1237223","","Official data"
"QL","Livestock Primary","37","Central African Republic","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","7758","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","37","Central African Republic","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","8566","Fc","Calculated data"
"QL","Livestock Primary","37","Central African Republic","5510","Production","1058","Meat, chicken","2017","2017","tonnes","6645","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","39","Chad","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","7998","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","39","Chad","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","7980","Fc","Calculated data"
"QL","Livestock Primary","39","Chad","5510","Production","1058","Meat, chicken","2017","2017","tonnes","6383","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","40","Chile","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","285452","","Official data"
"QL","Livestock Primary","40","Chile","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","21935","Fc","Calculated data"
"QL","Livestock Primary","40","Chile","5510","Production","1058","Meat, chicken","2017","2017","tonnes","626127","","Official data"
"QL","Livestock Primary","351","China","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","10392383","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","351","China","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","13906","Fc","Calculated data"
"QL","Livestock Primary","351","China","5510","Production","1058","Meat, chicken","2017","2017","tonnes","14451797","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","44","Colombia","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","782000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","44","Colombia","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","19994","Fc","Calculated data"
"QL","Livestock Primary","44","Colombia","5510","Production","1058","Meat, chicken","2017","2017","tonnes","1563569","","Official data"
"QL","Livestock Primary","45","Comoros","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","745","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","45","Comoros","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","8000","Fc","Calculated data"
"QL","Livestock Primary","45","Comoros","5510","Production","1058","Meat, chicken","2017","2017","tonnes","596","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","46","Congo","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","6955","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","46","Congo","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","10000","Fc","Calculated data"
"QL","Livestock Primary","46","Congo","5510","Production","1058","Meat, chicken","2017","2017","tonnes","6955","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","47","Cook Islands","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","22","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","47","Cook Islands","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","8000","Fc","Calculated data"
"QL","Livestock Primary","47","Cook Islands","5510","Production","1058","Meat, chicken","2017","2017","tonnes","18","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","48","Costa Rica","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","77728","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","48","Costa Rica","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","17137","Fc","Calculated data"
"QL","Livestock Primary","48","Costa Rica","5510","Production","1058","Meat, chicken","2017","2017","tonnes","133200","","Official data"
"QL","Livestock Primary","107","Côte d'Ivoire","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","48322","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","107","Côte d'Ivoire","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","9255","Fc","Calculated data"
"QL","Livestock Primary","107","Côte d'Ivoire","5510","Production","1058","Meat, chicken","2017","2017","tonnes","44724","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","98","Croatia","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","46326","","Official data"
"QL","Livestock Primary","98","Croatia","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","11311","Fc","Calculated data"
"QL","Livestock Primary","98","Croatia","5510","Production","1058","Meat, chicken","2017","2017","tonnes","52400","","Official data"
"QL","Livestock Primary","49","Cuba","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","19257","","Official data"
"QL","Livestock Primary","49","Cuba","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","15189","Fc","Calculated data"
"QL","Livestock Primary","49","Cuba","5510","Production","1058","Meat, chicken","2017","2017","tonnes","29250","","Official data"
"QL","Livestock Primary","50","Cyprus","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","12550","","Official data"
"QL","Livestock Primary","50","Cyprus","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","20000","Fc","Calculated data"
"QL","Livestock Primary","50","Cyprus","5510","Production","1058","Meat, chicken","2017","2017","tonnes","25100","","Official data"
"QL","Livestock Primary","167","Czechia","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","115645","","Official data"
"QL","Livestock Primary","167","Czechia","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","13142","Fc","Calculated data"
"QL","Livestock Primary","167","Czechia","5510","Production","1058","Meat, chicken","2017","2017","tonnes","151981","","Official data"
"QL","Livestock Primary","116","Democratic People's Republic of Korea","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","28293","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","116","Democratic People's Republic of Korea","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","11000","Fc","Calculated data"
"QL","Livestock Primary","116","Democratic People's Republic of Korea","5510","Production","1058","Meat, chicken","2017","2017","tonnes","31122","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","250","Democratic Republic of the Congo","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","17156","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","250","Democratic Republic of the Congo","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","6008","Fc","Calculated data"
"QL","Livestock Primary","250","Democratic Republic of the Congo","5510","Production","1058","Meat, chicken","2017","2017","tonnes","10307","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","54","Denmark","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","101371","","Official data"
"QL","Livestock Primary","54","Denmark","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","14966","Fc","Calculated data"
"QL","Livestock Primary","54","Denmark","5510","Production","1058","Meat, chicken","2017","2017","tonnes","151712","","Official data"
"QL","Livestock Primary","55","Dominica","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","356","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","55","Dominica","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","10000","Fc","Calculated data"
"QL","Livestock Primary","55","Dominica","5510","Production","1058","Meat, chicken","2017","2017","tonnes","356","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","56","Dominican Republic","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","207667","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","16329","Fc","Calculated data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1058","Meat, chicken","2017","2017","tonnes","339110","","Official data"
"QL","Livestock Primary","58","Ecuador","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","159000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","58","Ecuador","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","21258","Fc","Calculated data"
"QL","Livestock Primary","58","Ecuador","5510","Production","1058","Meat, chicken","2017","2017","tonnes","338000","F","FAO estimate"
"QL","Livestock Primary","59","Egypt","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","721000","","Official data"
"QL","Livestock Primary","59","Egypt","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","14475","Fc","Calculated data"
"QL","Livestock Primary","59","Egypt","5510","Production","1058","Meat, chicken","2017","2017","tonnes","1043615","","Official data"
"QL","Livestock Primary","60","El Salvador","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","107810","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","60","El Salvador","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","12637","Fc","Calculated data"
"QL","Livestock Primary","60","El Salvador","5510","Production","1058","Meat, chicken","2017","2017","tonnes","136238","","Official data"
"QL","Livestock Primary","61","Equatorial Guinea","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","318","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","61","Equatorial Guinea","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","8000","Fc","Calculated data"
"QL","Livestock Primary","61","Equatorial Guinea","5510","Production","1058","Meat, chicken","2017","2017","tonnes","254","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","178","Eritrea","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","1851","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","178","Eritrea","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","8524","Fc","Calculated data"
"QL","Livestock Primary","178","Eritrea","5510","Production","1058","Meat, chicken","2017","2017","tonnes","1578","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","63","Estonia","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","11763","","Official data"
"QL","Livestock Primary","63","Estonia","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","17342","Fc","Calculated data"
"QL","Livestock Primary","63","Estonia","5510","Production","1058","Meat, chicken","2017","2017","tonnes","20400","","Official data"
"QL","Livestock Primary","209","Eswatini","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","6024","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","209","Eswatini","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","10000","Fc","Calculated data"
"QL","Livestock Primary","209","Eswatini","5510","Production","1058","Meat, chicken","2017","2017","tonnes","6024","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","238","Ethiopia","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","88911","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","238","Ethiopia","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","8000","Fc","Calculated data"
"QL","Livestock Primary","238","Ethiopia","5510","Production","1058","Meat, chicken","2017","2017","tonnes","71129","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","65","Falkland Islands (Malvinas)","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","7","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","65","Falkland Islands (Malvinas)","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","12990","Fc","Calculated data"
"QL","Livestock Primary","65","Falkland Islands (Malvinas)","5510","Production","1058","Meat, chicken","2017","2017","tonnes","9","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","66","Fiji","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","11474","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","66","Fiji","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","28824","Fc","Calculated data"
"QL","Livestock Primary","66","Fiji","5510","Production","1058","Meat, chicken","2017","2017","tonnes","33071","","Official data"
"QL","Livestock Primary","67","Finland","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","71302","","Official data"
"QL","Livestock Primary","67","Finland","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","16942","Fc","Calculated data"
"QL","Livestock Primary","67","Finland","5510","Production","1058","Meat, chicken","2017","2017","tonnes","120800","","Official data"
"QL","Livestock Primary","68","France","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","846270","","Official data"
"QL","Livestock Primary","68","France","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","13728","Fc","Calculated data"
"QL","Livestock Primary","68","France","5510","Production","1058","Meat, chicken","2017","2017","tonnes","1161745","","Official data"
"QL","Livestock Primary","69","French Guiana","5321","Producing Animals/Slaughtered","1058","Meat, chicken","2017","2017","1000 Head","299","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","69","French Guiana","5424","Yield/Carcass Weight","1058","Meat, chicken","2017","2017","0.1g/An","9936","Fc","Calculated data"
"QL","Livestock Primary","69","French Guiana","5510","Production","1058","Meat, chicken","2017","2017","tonnes","297","Im","FAO data based on imputation methodology"
