Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TP","Crops and livestock products","22","Aruba","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","17814","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","10","Australia","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","58889","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","2074","Poultry Meat","2017","2017","tonnes","42387","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","10","Australia","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","55184","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","11","Austria","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","119865","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","11","Austria","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","429651","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","11","Austria","5910","Export Quantity","2074","Poultry Meat","2017","2017","tonnes","86840","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","11","Austria","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","299065","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","52","Azerbaijan","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","27316","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","52","Azerbaijan","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","35107","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","52","Azerbaijan","5910","Export Quantity","2074","Poultry Meat","2017","2017","tonnes","69","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","52","Azerbaijan","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","99","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","12","Bahamas","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","23724","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","12","Bahamas","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","46920","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","13","Bahrain","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","55340","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","13","Bahrain","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","103569","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","13","Bahrain","5910","Export Quantity","2074","Poultry Meat","2017","2017","tonnes","39","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","13","Bahrain","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","80","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","16","Bangladesh","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","386","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","16","Bangladesh","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","429","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","16","Bangladesh","5910","Export Quantity","2074","Poultry Meat","2017","2017","tonnes","3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","16","Bangladesh","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","13","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","14","Barbados","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","1587","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","14","Barbados","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","4032","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","14","Barbados","5910","Export Quantity","2074","Poultry Meat","2017","2017","tonnes","222","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","14","Barbados","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","711","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","57","Belarus","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","21246","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","57","Belarus","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","17114","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","57","Belarus","5910","Export Quantity","2074","Poultry Meat","2017","2017","tonnes","152608","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","57","Belarus","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","228877","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","255","Belgium","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","347677","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","255","Belgium","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","685436","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","255","Belgium","5910","Export Quantity","2074","Poultry Meat","2017","2017","tonnes","669062","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","255","Belgium","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","1266320","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","23","Belize","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","73","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","23","Belize","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","285","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","23","Belize","5910","Export Quantity","2074","Poultry Meat","2017","2017","tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","23","Belize","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","53","Benin","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","123445","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","53","Benin","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","149431","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","53","Benin","5910","Export Quantity","2074","Poultry Meat","2017","2017","tonnes","10","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","53","Benin","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","6","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","17","Bermuda","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","4605","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","17","Bermuda","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","12790","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","17","Bermuda","5910","Export Quantity","2074","Poultry Meat","2017","2017","tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","17","Bermuda","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","64","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","18","Bhutan","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","1325","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","18","Bhutan","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","1740","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","19","Bolivia (Plurinational State of)","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","758","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","19","Bolivia (Plurinational State of)","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","887","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","19","Bolivia (Plurinational State of)","5910","Export Quantity","2074","Poultry Meat","2017","2017","tonnes","848","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","19","Bolivia (Plurinational State of)","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","1147","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","80","Bosnia and Herzegovina","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","10676","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","80","Bosnia and Herzegovina","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","14549","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","80","Bosnia and Herzegovina","5910","Export Quantity","2074","Poultry Meat","2017","2017","tonnes","8807","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","80","Bosnia and Herzegovina","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","20611","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","20","Botswana","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","3046","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","20","Botswana","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","4642","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","20","Botswana","5910","Export Quantity","2074","Poultry Meat","2017","2017","tonnes","4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","20","Botswana","5922","Export Value","2074","Poultry Meat","2017","2017","1000 US$","24","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","21","Brazil","5610","Import Quantity","2074","Poultry Meat","2017","2017","tonnes","3320","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","21","Brazil","5622","Import Value","2074","Poultry Meat","2017","2017","1000 US$","8560","A","Aggregate, may include official, semi-official, estimated or calculated data"
