Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","New Food Balances","7","Angola","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","213","Fc","Calculated data"
"FBS","New Food Balances","7","Angola","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2016","2016","g/capita/day","15.51","Fc","Calculated data"
"FBS","New Food Balances","7","Angola","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2017","2017","g/capita/day","16.48","Fc","Calculated data"
"FBS","New Food Balances","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","2016","2016","1000 persons","94.53","S","Standardized data"
"FBS","New Food Balances","8","Antigua and Barbuda","511","Total Population - Both sexes","2501","Population","2017","2017","1000 persons","95.43","S","Standardized data"
"FBS","New Food Balances","8","Antigua and Barbuda","664","Food supply (kcal/capita/day)","2901","Grand Total","2016","2016","kcal/capita/day","2387","Fc","Calculated data"
"FBS","New Food Balances","8","Antigua and Barbuda","664","Food supply (kcal/capita/day)","2901","Grand Total","2017","2017","kcal/capita/day","2430","Fc","Calculated data"
"FBS","New Food Balances","8","Antigua and Barbuda","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2016","2016","g/capita/day","76.94","Fc","Calculated data"
"FBS","New Food Balances","8","Antigua and Barbuda","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2017","2017","g/capita/day","81.45","Fc","Calculated data"
"FBS","New Food Balances","8","Antigua and Barbuda","664","Food supply (kcal/capita/day)","2941","Animal Products","2016","2016","kcal/capita/day","700","Fc","Calculated data"
"FBS","New Food Balances","8","Antigua and Barbuda","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","747","Fc","Calculated data"
"FBS","New Food Balances","8","Antigua and Barbuda","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2016","2016","g/capita/day","49.82","Fc","Calculated data"
"FBS","New Food Balances","8","Antigua and Barbuda","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2017","2017","g/capita/day","54.06","Fc","Calculated data"
"FBS","New Food Balances","9","Argentina","511","Total Population - Both sexes","2501","Population","2016","2016","1000 persons","43508.46","S","Standardized data"
"FBS","New Food Balances","9","Argentina","511","Total Population - Both sexes","2501","Population","2017","2017","1000 persons","43937.14","S","Standardized data"
"FBS","New Food Balances","9","Argentina","664","Food supply (kcal/capita/day)","2901","Grand Total","2016","2016","kcal/capita/day","3219","Fc","Calculated data"
"FBS","New Food Balances","9","Argentina","664","Food supply (kcal/capita/day)","2901","Grand Total","2017","2017","kcal/capita/day","3239","Fc","Calculated data"
"FBS","New Food Balances","9","Argentina","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2016","2016","g/capita/day","102.79","Fc","Calculated data"
"FBS","New Food Balances","9","Argentina","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2017","2017","g/capita/day","102.71","Fc","Calculated data"
"FBS","New Food Balances","9","Argentina","664","Food supply (kcal/capita/day)","2941","Animal Products","2016","2016","kcal/capita/day","991","Fc","Calculated data"
"FBS","New Food Balances","9","Argentina","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","971","Fc","Calculated data"
"FBS","New Food Balances","9","Argentina","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2016","2016","g/capita/day","66.7","Fc","Calculated data"
"FBS","New Food Balances","9","Argentina","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2017","2017","g/capita/day","65.69","Fc","Calculated data"
"FBS","New Food Balances","1","Armenia","511","Total Population - Both sexes","2501","Population","2016","2016","1000 persons","2936.14","S","Standardized data"
"FBS","New Food Balances","1","Armenia","511","Total Population - Both sexes","2501","Population","2017","2017","1000 persons","2944.79","S","Standardized data"
"FBS","New Food Balances","1","Armenia","664","Food supply (kcal/capita/day)","2901","Grand Total","2016","2016","kcal/capita/day","3059","Fc","Calculated data"
"FBS","New Food Balances","1","Armenia","664","Food supply (kcal/capita/day)","2901","Grand Total","2017","2017","kcal/capita/day","3078","Fc","Calculated data"
"FBS","New Food Balances","1","Armenia","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2016","2016","g/capita/day","96.5","Fc","Calculated data"
"FBS","New Food Balances","1","Armenia","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2017","2017","g/capita/day","97.37","Fc","Calculated data"
"FBS","New Food Balances","1","Armenia","664","Food supply (kcal/capita/day)","2941","Animal Products","2016","2016","kcal/capita/day","793","Fc","Calculated data"
"FBS","New Food Balances","1","Armenia","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","790","Fc","Calculated data"
"FBS","New Food Balances","1","Armenia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2016","2016","g/capita/day","44.23","Fc","Calculated data"
"FBS","New Food Balances","1","Armenia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2017","2017","g/capita/day","44.57","Fc","Calculated data"
"FBS","New Food Balances","10","Australia","511","Total Population - Both sexes","2501","Population","2016","2016","1000 persons","24262.71","S","Standardized data"
"FBS","New Food Balances","10","Australia","511","Total Population - Both sexes","2501","Population","2017","2017","1000 persons","24584.62","S","Standardized data"
"FBS","New Food Balances","10","Australia","664","Food supply (kcal/capita/day)","2901","Grand Total","2016","2016","kcal/capita/day","3316","Fc","Calculated data"
"FBS","New Food Balances","10","Australia","664","Food supply (kcal/capita/day)","2901","Grand Total","2017","2017","kcal/capita/day","3311","Fc","Calculated data"
"FBS","New Food Balances","10","Australia","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2016","2016","g/capita/day","108.14","Fc","Calculated data"
"FBS","New Food Balances","10","Australia","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2017","2017","g/capita/day","108.1","Fc","Calculated data"
"FBS","New Food Balances","10","Australia","664","Food supply (kcal/capita/day)","2941","Animal Products","2016","2016","kcal/capita/day","1025","Fc","Calculated data"
"FBS","New Food Balances","10","Australia","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","1034","Fc","Calculated data"
"FBS","New Food Balances","10","Australia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2016","2016","g/capita/day","71.91","Fc","Calculated data"
"FBS","New Food Balances","10","Australia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2017","2017","g/capita/day","71.3","Fc","Calculated data"
"FBS","New Food Balances","11","Austria","511","Total Population - Both sexes","2501","Population","2016","2016","1000 persons","8747.3","S","Standardized data"
"FBS","New Food Balances","11","Austria","511","Total Population - Both sexes","2501","Population","2017","2017","1000 persons","8819.9","S","Standardized data"
"FBS","New Food Balances","11","Austria","664","Food supply (kcal/capita/day)","2901","Grand Total","2016","2016","kcal/capita/day","3687","Fc","Calculated data"
"FBS","New Food Balances","11","Austria","664","Food supply (kcal/capita/day)","2901","Grand Total","2017","2017","kcal/capita/day","3692","Fc","Calculated data"
"FBS","New Food Balances","11","Austria","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2016","2016","g/capita/day","108.4","Fc","Calculated data"
"FBS","New Food Balances","11","Austria","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2017","2017","g/capita/day","108.13","Fc","Calculated data"
"FBS","New Food Balances","11","Austria","664","Food supply (kcal/capita/day)","2941","Animal Products","2016","2016","kcal/capita/day","1170","Fc","Calculated data"
"FBS","New Food Balances","11","Austria","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","1153","Fc","Calculated data"
"FBS","New Food Balances","11","Austria","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2016","2016","g/capita/day","64.7","Fc","Calculated data"
"FBS","New Food Balances","11","Austria","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2017","2017","g/capita/day","64.88","Fc","Calculated data"
"FBS","New Food Balances","52","Azerbaijan","511","Total Population - Both sexes","2501","Population","2016","2016","1000 persons","9736.04","S","Standardized data"
"FBS","New Food Balances","52","Azerbaijan","511","Total Population - Both sexes","2501","Population","2017","2017","1000 persons","9845.32","S","Standardized data"
"FBS","New Food Balances","52","Azerbaijan","664","Food supply (kcal/capita/day)","2901","Grand Total","2016","2016","kcal/capita/day","3085","Fc","Calculated data"
"FBS","New Food Balances","52","Azerbaijan","664","Food supply (kcal/capita/day)","2901","Grand Total","2017","2017","kcal/capita/day","3103","Fc","Calculated data"
"FBS","New Food Balances","52","Azerbaijan","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2016","2016","g/capita/day","92.15","Fc","Calculated data"
"FBS","New Food Balances","52","Azerbaijan","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2017","2017","g/capita/day","92.35","Fc","Calculated data"
"FBS","New Food Balances","52","Azerbaijan","664","Food supply (kcal/capita/day)","2941","Animal Products","2016","2016","kcal/capita/day","503","Fc","Calculated data"
"FBS","New Food Balances","52","Azerbaijan","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","507","Fc","Calculated data"
"FBS","New Food Balances","52","Azerbaijan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2016","2016","g/capita/day","29.27","Fc","Calculated data"
"FBS","New Food Balances","52","Azerbaijan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2017","2017","g/capita/day","30.11","Fc","Calculated data"
"FBS","New Food Balances","12","Bahamas","511","Total Population - Both sexes","2501","Population","2016","2016","1000 persons","377.93","S","Standardized data"
"FBS","New Food Balances","12","Bahamas","511","Total Population - Both sexes","2501","Population","2017","2017","1000 persons","381.75","S","Standardized data"
"FBS","New Food Balances","12","Bahamas","664","Food supply (kcal/capita/day)","2901","Grand Total","2016","2016","kcal/capita/day","2062","Fc","Calculated data"
"FBS","New Food Balances","12","Bahamas","664","Food supply (kcal/capita/day)","2901","Grand Total","2017","2017","kcal/capita/day","2043","Fc","Calculated data"
"FBS","New Food Balances","12","Bahamas","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2016","2016","g/capita/day","62.63","Fc","Calculated data"
"FBS","New Food Balances","12","Bahamas","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2017","2017","g/capita/day","61.47","Fc","Calculated data"
